code,name,account_type,currency,opening_balance
6570,Bankkostnader,expense,SEK,0
6580,Advokat- och rättegångskostnader,expense,SEK,0
6590,Övriga externa tjänster,expense,SEK,0
6700,Särskilt för ideella föreningar och stiftelser (gruppkonto),expense,SEK,0
6710,Lämnade bidrag,expense,SEK,0
6800,Inhyrd personal (gruppkonto),expense,SEK,0
6810,Inhyrd produktionspersonal,expense,SEK,0
6820,Inhyrd lagerpersonal,expense,SEK,0
6830,Inhyrd transportpersonal,expense,SEK,0
6840,Inhyrd kontors- och ekonomipersonal,expense,SEK,0
6850,Inhyrd IT-personal,expense,SEK,0
6860,Inhyrd marknads- och försäljningspersonal,expense,SEK,0
6870,Inhyrd restaurang- och butikspersonal,expense,SEK,0
6880,Inhyrda företagsledare,expense,SEK,0
6890,Övrig inhyrd personal,expense,SEK,0
6900,Övriga externa kostnader (gruppkonto),expense,SEK,0
6910,Licensavgifter och royalties,expense,SEK,0
6920,Kostnader för egna patent,expense,SEK,0
6930,Kostnader för varumärken m.m.,expense,SEK,0
6940,"Kontroll-, provnings- och stämpelavgifter",expense,SEK,0
6950,Tillsynsavgifter myndigheter,expense,SEK,0
6970,"Tidningar, facklitteratur, m.m.",expense,SEK,0
6980,Föreningsavgifter,expense,SEK,0
6981,"Föreningsavgifter, avdragsgilla",expense,SEK,0
6982,"Föreningsavgifter, ej avdragsgilla",expense,SEK,0
6990,Övriga externa kostnader,expense,SEK,0
6991,"Övriga externa kostnader, avdragsgilla",expense,SEK,0
6992,"Övriga externa kostnader, ej avdragsgilla",expense,SEK,0
6993,Lämnade bidrag och gåvor,expense,SEK,0
6996,Betald utländsk inkomstskatt,expense,SEK,0
6997,Obetald utländsk inkomstskatt,expense,SEK,0
6998,Utländsk moms,expense,SEK,0
6999,"Ingående moms, blandad verksamhet",expense,SEK,0
7000,Löner till kollektivanställda (gruppkonto),expense,SEK,0
7010,Löner till kollektivanställda,expense,SEK,0
7011,Löner till kollektivanställda,expense,SEK,0
7012,Vinstandelar till kollektivanställda,expense,SEK,0
7013,"Lön växa-stöd kollektivanställda 10,21%",expense,SEK,0
7017,Avgångsvederlag till kollektivanställda,expense,SEK,0
7018,"Bruttolöneavdrag, kollektivanställda",expense,SEK,0
7019,Upplupna löner och vinstandelar till kollektivanställda,expense,SEK,0
7030,Löner till kollektivanställda (utlandsanställda),expense,SEK,0
7031,Löner till kollektivanställda (utlandsanställda),expense,SEK,0
7032,Vinstandelar till kollektivanställda (utlandsanställda),expense,SEK,0
7037,Avgångsvederlag till kollektivanställda (utlandsanställda),expense,SEK,0
7038,"Bruttolöneavdrag, kollektivanställda (utlandsanställda)",expense,SEK,0
7039,Upplupna löner och vinstandelar till kollektivanställda (utlandsanställda),expense,SEK,0
7080,Löner till kollektivanställda för ej arbetad tid,expense,SEK,0
7081,Sjuklöner till kollektivanställda,expense,SEK,0
7082,Semesterlöner till kollektivanställda,expense,SEK,0
7083,Föräldraersättning till kollektivanställda,expense,SEK,0
7089,Övriga löner till kollektivanställda för ej arbetad tid,expense,SEK,0
7090,Förändring av semesterlöneskuld,expense,SEK,0
7200,Löner till tjänstemän och företagsledare (gruppkonto),expense,SEK,0
7210,Löner till tjänstemän,expense,SEK,0
7211,Löner till tjänstemän,expense,SEK,0
7212,Vinstandelar till tjänstemän,expense,SEK,0
7213,"Lön växa-stöd tjänstemän 10,21%",expense,SEK,0
7217,Avgångsvederlag till tjänstemän,expense,SEK,0
7218,"Bruttolöneavdrag, tjänstemän",expense,SEK,0
7219,Upplupna löner och vinstandelar till tjänstemän,expense,SEK,0
7220,Löner till företagsledare,expense,SEK,0
7221,Löner till företagsledare,expense,SEK,0
7222,Tantiem till företagsledare,expense,SEK,0
7227,Avgångsvederlag till företagsledare,expense,SEK,0
7228,"Bruttolöneavdrag, företagsledare",expense,SEK,0
7229,Upplupna löner och tantiem till företagsledare,expense,SEK,0
7230,Löner till tjänstemän och ftgsledare (utlandsanställda),expense,SEK,0
7231,Löner till tjänstemän och ftgsledare (utlandsanställda),expense,SEK,0
7232,Vinstandelar till tjänstemän och ftgsledare (utlandsanställda),expense,SEK,0
7237,Avgångsvederlag till tjänstemän och ftgsledare (utlandsanställda),expense,SEK,0
7238,"Bruttolöneavdrag, tjänstemän och ftgsledare (utlandsanställda)",expense,SEK,0
7239,Upplupna löner och vinstandelar till tjänstemän och ftgsledare (utlandsanställda),expense,SEK,0
7240,Styrelsearvoden,expense,SEK,0
7280,Löner till tjänstemän och företagsledare för ej arbetad tid,expense,SEK,0
7281,Sjuklöner till tjänstemän,expense,SEK,0
7282,Sjuklöner till företagsledare,expense,SEK,0
7283,Föräldraersättning till tjänstemän,expense,SEK,0
7284,Föräldraersättning till företagsledare,expense,SEK,0
7285,Semesterlöner till tjänstemän,expense,SEK,0
7286,Semesterlöner till företagsledare,expense,SEK,0
7288,Övriga löner till tjänstemän för ej arbetad tid,expense,SEK,0
7289,Övriga löner till företagsledare för ej arbetad tid,expense,SEK,0
7290,Förändring av semesterlöneskuld,expense,SEK,0
7291,Förändring av semesterlöneskuld till tjänstemän,expense,SEK,0
7292,Förändring av semesterlöneskuld till företagsledare,expense,SEK,0
7300,Kostnadsersättningar och förmåner (gruppkonto),expense,SEK,0
7310,Kontanta extraersättningar,expense,SEK,0
7311,Ersättningar för sammanträden m.m.,expense,SEK,0
7312,Ersättningar för förslagsverksamhet och uppfinningar,expense,SEK,0
7313,Ersättningar för/bidrag till bostadskostnader,expense,SEK,0
7314,Ersättningar för/bidrag till måltidskostnader,expense,SEK,0
7315,Ersättningar för/bidrag till resor till och från arbetsplatsen,expense,SEK,0
7316,Ersättningar för/bidrag till arbetskläder,expense,SEK,0
7317,Ersättningar för/bidrag till arbetsmaterial och arbetsverktyg,expense,SEK,0
7318,Felräkningspengar,expense,SEK,0
7319,Övriga kontanta extraersättningar,expense,SEK,0
7320,Traktamenten vid tjänsteresa,expense,SEK,0
7321,"Skattefria traktamenten, Sverige",expense,SEK,0
7322,"Skattepliktiga traktamenten, Sverige",expense,SEK,0
7323,"Skattefria traktamenten, utlandet",expense,SEK,0
7324,"Skattepliktiga traktamenten, utlandet",expense,SEK,0
7330,Bilersättningar,expense,SEK,0
7331,Skattefria bilersättningar,expense,SEK,0
7332,Skattepliktiga bilersättningar,expense,SEK,0
7333,"Ersättning för trängselskatt, skattefri",expense,SEK,0
7350,Ersättningar för föreskrivna arbetskläder,expense,SEK,0
7370,Representationsersättningar,expense,SEK,0
7380,Kostnader för förmåner till anställda,expense,SEK,0
7381,Kostnader för fri bostad,expense,SEK,0
7382,Kostnader för fria eller subventionerade måltider,expense,SEK,0
7383,Kostnader för fria resor till och från arbetsplatsen,expense,SEK,0
7384,Kostnader för fria eller subventionerade arbetskläder,expense,SEK,0
7385,Kostnader för fri bil,expense,SEK,0
7386,Subventionerad ränta,expense,SEK,0
7387,Kostnader för lånedatorer,expense,SEK,0
7388,Anställdas ersättning för erhållna förmåner,expense,SEK,0
7389,Övriga kostnader för förmåner,expense,SEK,0
7390,Övriga kostnadsersättningar och förmåner,expense,SEK,0
7391,Kostnad för trängselskatteförmån,expense,SEK,0
7392,Kostnad för förmån av hushållsnära tjänster,expense,SEK,0
7399,Motkontering förmån,expense,SEK,0
7400,Pensionskostnader (gruppkonto),expense,SEK,0
7410,Pensionsförsäkringspremier,expense,SEK,0
7411,Premier för kollektiva pensionsförsäkringar,expense,SEK,0
7412,Premier för individuella pensionsförsäkringar,expense,SEK,0
7420,Förändring av pensionsskuld,expense,SEK,0
7430,Avdrag för räntedel i pensionskostnad,expense,SEK,0
7440,Förändring av pensionsstiftelsekapital,expense,SEK,0
7441,Överföring av medel till pensionsstiftelse,expense,SEK,0
7448,Gottgörelse från pensionsstiftelse,expense,SEK,0
7460,Pensionsutbetalningar,expense,SEK,0
7461,Pensionsutbetalningar till f.d. kollektivanställda,expense,SEK,0
7462,Pensionsutbetalningar till f.d. tjänstemän,expense,SEK,0
7463,Pensionsutbetalningar till f.d. företagsledare,expense,SEK,0
7470,Förvaltnings- och kreditförsäkringsavgifter,expense,SEK,0
7490,Övriga pensionskostnader,expense,SEK,0
7500,Sociala och andra avgifter enligt lag och avtal (gruppkonto),expense,SEK,0
7510,"Arbetsgivaravgifter 31,42 %",expense,SEK,0
7511,Arbetsgivaravgifter för löner och ersättningar,expense,SEK,0
7512,Arbetsgivaravgifter för förmånsvärden,expense,SEK,0
7515,Arbetsgivaravgifter på skattepliktiga kostnadsersättningar,expense,SEK,0
7516,Arbetsgivaravgifter på arvoden,expense,SEK,0
7518,Arbetsgivaravgifter på bruttolöneavdrag m.m.,expense,SEK,0
7519,Arbetsgivaravgifter för semester- och löneskulder,expense,SEK,0
7530,Särskild löneskatt,expense,SEK,0
7531,Särskild löneskatt för vissa försäkringsersättningar m.m.,expense,SEK,0
7532,"Särskild löneskatt pensionskostnader, deklarationspost",expense,SEK,0
7533,Särskild löneskatt för pensionskostnader,expense,SEK,0
7550,Avkastningsskatt på pensionsmedel,expense,SEK,0
7551,Avkastningsskatt 15 % försäkringsföretag m.fl. samt avsatt till pensioner,expense,SEK,0
7552,Avkastningsskatt 15 % utländska pensionsförsäkringar,expense,SEK,0
7553,Avkastningsskatt 30 % utländska försäkringsföretag m.fl.,expense,SEK,0
7554,Avkastningsskatt 30 % utländska kapitalförsäkringar,expense,SEK,0
7570,Premier för arbetsmarknadsförsäkringar,expense,SEK,0
7571,Arbetsmarknadsförsäkringar,expense,SEK,0
7572,"Arbetsmarknadsförsäkringar pensionsförsäkringspremier, deklarationspost",expense,SEK,0
7580,Gruppförsäkringspremier,expense,SEK,0
7581,Grupplivförsäkringspremier,expense,SEK,0
7582,Gruppsjukförsäkringspremier,expense,SEK,0
7583,Gruppolycksfallsförsäkringspremier,expense,SEK,0
7589,Övriga gruppförsäkringspremier,expense,SEK,0
7590,Övriga sociala och andra avgifter enligt lag och avtal,expense,SEK,0
7600,Övriga personalkostnader (gruppkonto),expense,SEK,0
7610,Utbildning,expense,SEK,0
7620,Sjuk- och hälsovård,expense,SEK,0
7621,"Sjuk- och hälsovård, avdragsgill",expense,SEK,0
7622,"Sjuk- och hälsovård, ej avdragsgill",expense,SEK,0
7623,"Sjukvårdsförsäkring, ej avdragsgill",expense,SEK,0
7630,Personalrepresentation,expense,SEK,0
7631,"Personalrepresentation, avdragsgill",expense,SEK,0
7632,"Personalrepresentation, ej avdragsgill",expense,SEK,0
7650,Sjuklöneförsäkring,expense,SEK,0
7670,Förändring av personalstiftelsekapital,expense,SEK,0
7671,Avsättning till personalstiftelse,expense,SEK,0
7678,Gottgörelse från personalstiftelse,expense,SEK,0
7690,Övriga personalkostnader,expense,SEK,0
7691,Personalrekrytering,expense,SEK,0
7692,Begravningshjälp,expense,SEK,0
7693,Fritidsverksamhet,expense,SEK,0
7699,Övriga personalkostnader,expense,SEK,0
7710,Nedskrivningar av immateriella anläggningstillgångar,expense,SEK,0
7720,Nedskrivningar av byggnader och mark,expense,SEK,0
7730,Nedskrivningar av maskiner respektive inventarier,expense,SEK,0
7731,Nedskrivningar av maskiner och andra tekniska anläggningar,expense,SEK,0
7732,"Nedskrivningar av inventarier, verktyg och installationer",expense,SEK,0
7733,Nedskrivningar av övriga materiella anläggningstillgångar,expense,SEK,0
7740,Nedskrivningar av vissa omsättningstillgångar,expense,SEK,0
7760,Återföring av nedskrivningar av immateriella anläggningstillgångar,expense,SEK,0
7770,Återföring av nedskrivningar av byggnader och mark,expense,SEK,0
7780,Återföring av nedskrivningar av maskiner respektive inventarier,expense,SEK,0
7781,Återföring av nedskrivningar av maskiner och andra tekniska anläggningar,expense,SEK,0
7782,"Återföring av nedskrivningar av inventarier, verktyg och installationer",expense,SEK,0
7783,Återföring av nedskrivningar av övriga materiella anläggningstillgångar,expense,SEK,0
7790,Återföring av nedskrivningar av vissa omsättningstillgångar,expense,SEK,0
7810,Avskrivningar på immateriella anläggningstillgångar,expense,SEK,0
7811,Avskrivningar på balanserade utgifter,expense,SEK,0
7812,Avskrivningar på koncessioner m.m.,expense,SEK,0
7813,Avskrivningar på patent,expense,SEK,0
7814,Avskrivningar på licenser,expense,SEK,0
7815,Avskrivningar på varumärken,expense,SEK,0
7816,Avskrivningar på hyresrätter,expense,SEK,0
7817,Avskrivningar på goodwill,expense,SEK,0
7819,Avskrivningar på övriga immateriella anläggningstillgångar,expense,SEK,0
7820,Avskrivningar på byggnader och markanläggningar,expense,SEK,0
7821,Avskrivningar på byggnader,expense,SEK,0
7824,Avskrivningar på markanläggningar,expense,SEK,0
7829,Avskrivningar på övriga byggnader,expense,SEK,0
7830,Avskrivningar på maskiner respektive inventarier,expense,SEK,0
7831,Avskrivningar på maskiner och andra tekniska anläggningar,expense,SEK,0
7832,"Avskrivningar på inventarier, verktyg och installationer",expense,SEK,0
7833,Avskrivningar på installationer,expense,SEK,0
7834,Avskrivningar på bilar och andra transportmedel,expense,SEK,0
7835,Avskrivningar på datorer,expense,SEK,0
7836,Avskrivningar på leasade tillgångar,expense,SEK,0
7839,Avskrivningar på övriga materiella anläggningstillgångar,expense,SEK,0
7840,Avskrivningar på förbättringsutgifter på annans fastighet,expense,SEK,0
7940,Orealiserade positiva/negativa värdeförändringar på säkringsinstrument,expense,SEK,0
7960,Valutakursförluster på fordringar och skulder av rörelsekaraktär,expense,SEK,0
7970,Förlust vid avyttring av immateriella och materiella anläggningstillgångar,expense,SEK,0
7971,Förlust vid avyttring av immateriella anläggningstillgångar,expense,SEK,0
7972,Förlust vid avyttring av byggnader och mark,expense,SEK,0
7973,Förlust vid avyttring av maskiner och inventarier,expense,SEK,0
7990,Övriga rörelsekostnader,expense,SEK,0
8010,Utdelning på andelar i koncernföretag,expense,SEK,0
8012,Utdelning på andelar i dotterföretag,expense,SEK,0
8016,"Emissionsinsats, koncernföretag",expense,SEK,0
8020,Resultat vid försäljning av andelar i koncernföretag,expense,SEK,0
8022,Resultat vid försäljning av andelar i dotterföretag,expense,SEK,0
8030,Resultatandelar från handelsbolag (dotterföretag),expense,SEK,0
8070,Nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag,expense,SEK,0
8072,Nedskrivningar av andelar i dotterföretag,expense,SEK,0
8076,Nedskrivningar av långfristiga fordringar hos moderföretag,expense,SEK,0
8077,Nedskrivningar av långfristiga fordringar hos dotterföretag,expense,SEK,0
8080,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag,expense,SEK,0
8082,Återföringar av nedskrivningar av andelar i dotterföretag,expense,SEK,0
8086,Återföringar av nedskrivningar av långfristiga fordringar hos moderföretag,expense,SEK,0
8087,Återföringar av nedskrivningar av långfristiga fordringar hos dotterföretag,expense,SEK,0
8110,Utdelningar på andelar i intresseföretag och gemensamt styrda företag samt övriga företag som det finns ett ägarintresse i,expense,SEK,0
8111,Utdelningar på andelar i intresseföretag,expense,SEK,0
8112,Utdelningar på andelar i gemensamt styrda företag,expense,SEK,0
8113,Utdelningar på andelar i övriga företag som det finns ett ägarintresse i,expense,SEK,0
8116,"Emissionsinsats, intresseföretag",expense,SEK,0
8117,"Emissionsinsats, gemensamt styrda företag",expense,SEK,0
8118,"Emissionsinsats, övriga företag som det finns ett ägarintresse i",expense,SEK,0
8120,Resultat vid försäljning av andelar i intresseföretag och gemensamt styrda företag samt övriga företag som det finns ett ägarintresse i,expense,SEK,0
8121,Resultat vid försäljning av andelar i intresseföretag,expense,SEK,0
8122,Resultat vid försäljning av andelar i gemensamt styrda företag,expense,SEK,0
8123,Resultat vid försäljning av andelar i övriga företag som det finns ett ägarintresse i,expense,SEK,0
8130,Resultatandelar från handelsbolag (intresseföretag och gemensamt styrda företag samt övriga företag som det finns ett ägarintresse i),expense,SEK,0
8131,Resultatandelar från handelsbolag (intresseföretag),expense,SEK,0
8132,Resultatandelar från handelsbolag (gemensamt styrda företag),expense,SEK,0
8133,Resultatandelar från handelsbolag (övriga företag som det finns ett ägarintresse i),expense,SEK,0
8170,Nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag och gemensamt styrda företag samt övriga företag som det finns ett ägarintresse i,expense,SEK,0
8171,Nedskrivningar av andelar i intresseföretag,expense,SEK,0
8172,Nedskrivningar av långfristiga fordringar hos intresseföretag,expense,SEK,0
8173,Nedskrivningar av andelar i gemensamt styrda företag,expense,SEK,0
8174,Nedskrivningar av långfristiga fordringar hos gemensamt styrda företag,expense,SEK,0
8176,Nedskrivningar av andelar i övriga företag som det finns ett ägarintresse i,expense,SEK,0
8177,Nedskrivningar av långfristiga fordringar hos övriga företag som det finns ett ägarintresse i,expense,SEK,0
8180,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag och gemensamt styrda företag samt övriga företag som det finns ett ä,expense,SEK,0
8181,Återföringar av nedskrivningar av andelar i intresseföretag,expense,SEK,0
8182,Återföringar av nedskrivningar av långfristiga fordringar hos intresseföretag,expense,SEK,0
8183,Återföringar av nedskrivningar av andelar i gemensamt styrda företag,expense,SEK,0
8184,Återföringar av nedskrivningar av långfristiga fordringar hos gemensamt styrda företag,expense,SEK,0
8186,Återföringar av nedskrivningar av andelar i övriga företag som det finns ett ägarintresse i,expense,SEK,0
8187,Återföringar av nedskrivningar av långfristiga fordringar hos övriga företag som det finns ett ägarintresse i,expense,SEK,0
8210,Utdelningar på andelar i andra företag,expense,SEK,0
8212,"Utdelningar, andra företag",expense,SEK,0
8216,"Insatsemissioner, andra företag",expense,SEK,0
8220,Resultat vid försäljning av värdepapper i och långfristiga fordringar hos andra företag,expense,SEK,0
8221,Resultat vid försäljning av andelar i andra företag,expense,SEK,0
8222,Resultat vid försäljning av långfristiga fordringar hos andra företag,expense,SEK,0
8223,Resultat vid försäljning av derivat (långfristiga värdepappersinnehav),expense,SEK,0
8230,Valutakursdifferenser på långfristiga fordringar,expense,SEK,0
8231,Valutakursvinster på långfristiga fordringar,expense,SEK,0
8236,Valutakursförluster på långfristiga fordringar,expense,SEK,0
8240,Resultatandelar från handelsbolag (andra företag),expense,SEK,0
8250,Ränteintäkter från långfristiga fordringar hos och värdepapper i andra företag,expense,SEK,0
8251,Ränteintäkter från långfristiga fordringar,expense,SEK,0
8252,Ränteintäkter från övriga värdepapper,expense,SEK,0
8254,"Skattefria ränteintäkter, långfristiga tillgångar",expense,SEK,0
8255,Avkastningsskatt kapitalplacering,expense,SEK,0
8260,Ränteintäkter från långfristiga fordringar hos koncernföretag,expense,SEK,0
8261,Ränteintäkter från långfristiga fordringar hos moderföretag,expense,SEK,0
8262,Ränteintäkter från långfristiga fordringar hos dotterföretag,expense,SEK,0
8263,Ränteintäkter från långfristiga fordringar hos andra koncernföretag,expense,SEK,0
8270,Nedskrivningar av innehav av andelar i och långfristiga fordringar hos andra företag,expense,SEK,0
8271,Nedskrivningar av andelar i andra företag,expense,SEK,0
8272,Nedskrivningar av långfristiga fordringar hos andra företag,expense,SEK,0
8273,Nedskrivningar av övriga värdepapper hos andra företag,expense,SEK,0
8280,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos andra företag,expense,SEK,0
8281,Återföringar av nedskrivningar av andelar i andra företag,expense,SEK,0
8282,Återföringar av nedskrivningar av långfristiga fordringar hos andra företag,expense,SEK,0
8283,Återföringar av nedskrivningar av övriga värdepapper i andra företag,expense,SEK,0
8290,"Värdering till verkligt värde, anläggningstillgångar",expense,SEK,0
8291,Orealiserade värdeförändringar på anläggningstillgångar,expense,SEK,0
8295,Orealiserade värdeförändringar på derivatinstrument,expense,SEK,0
8310,Ränteintäkter från omsättningstillgångar,expense,SEK,0
8311,Ränteintäkter från bank,expense,SEK,0
8312,Ränteintäkter från kortfristiga placeringar,expense,SEK,0
8313,Ränteintäkter från kortfristiga fordringar,expense,SEK,0
8314,Skattefria ränteintäkter,expense,SEK,0
8317,Ränteintäkter för dold räntekompensation,expense,SEK,0
8319,Övriga ränteintäkter från omsättningstillgångar,expense,SEK,0
8320,"Värdering till verkligt värde, omsättningstillgångar",expense,SEK,0
8321,Orealiserade värdeförändringar på omsättningstillgångar,expense,SEK,0
8325,Orealiserade värdeförändringar på derivatinstrument (oms.-tillg.),expense,SEK,0
8330,Valutakursdifferenser på kortfristiga fordringar och placeringar,expense,SEK,0
8331,Valutakursvinster på kortfristiga fordringar och placeringar,expense,SEK,0
8336,Valutakursförluster på kortfristiga fordringar och placeringar,expense,SEK,0
8340,Utdelningar på kortfristiga placeringar,expense,SEK,0
8350,Resultat vid försäljning av kortfristiga placeringar,expense,SEK,0
8360,Övriga ränteintäkter från koncernföretag,expense,SEK,0
8361,Övriga ränteintäkter från moderföretag,expense,SEK,0
8362,Övriga ränteintäkter från dotterföretag,expense,SEK,0
8363,Övriga ränteintäkter från andra koncernföretag,expense,SEK,0
8370,Nedskrivningar av kortfristiga placeringar,expense,SEK,0
8380,Återföringar av nedskrivningar av kortfristiga placeringar,expense,SEK,0
8390,Övriga finansiella intäkter,expense,SEK,0
8400,Räntekostnader (gruppkonto),expense,SEK,0
8410,Räntekostnader för långfristiga skulder,expense,SEK,0
8411,"Räntekostnader för obligations-, förlags- och konvertibla lån",expense,SEK,0
8412,Räntedel i årets pensionskostnad,expense,SEK,0
8413,Räntekostnader för kontokredit,expense,SEK,0
8415,Räntekostnader för andra skulder till kreditinstitut,expense,SEK,0
8417,Räntekostnader för dold räntekompensation m.m.,expense,SEK,0
8418,Avdragspost för räntesubventioner,expense,SEK,0
8419,Övriga räntekostnader för långfristiga skulder,expense,SEK,0
8420,Räntekostnader för kortfristiga skulder,expense,SEK,0
8421,Räntekostnader till kreditinstitut,expense,SEK,0
8422,Dröjsmålsräntor för leverantörsskulder,expense,SEK,0
8423,Räntekostnader för skatter och avgifter,expense,SEK,0
8424,Räntekostnader byggnadskreditiv,expense,SEK,0
8429,Övriga räntekostnader för kortfristiga skulder,expense,SEK,0
8430,Valutakursdifferenser på skulder,expense,SEK,0
8431,Valutakursvinster på skulder,expense,SEK,0
8436,Valutakursförluster på skulder,expense,SEK,0
8440,Erhållna räntebidrag,expense,SEK,0
8450,Orealiserade värdeförändringar på skulder,expense,SEK,0
8451,Orealiserade värdeförändringar på skulder,expense,SEK,0
8455,Orealiserade värdeförändringar på säkringsinstrument,expense,SEK,0
8460,Räntekostnader till koncernföretag,expense,SEK,0
8461,Räntekostnader till moderföretag,expense,SEK,0
8462,Räntekostnader till dotterföretag,expense,SEK,0
8463,Räntekostnader till andra koncernföretag,expense,SEK,0
8480,Aktiverade ränteutgifter,expense,SEK,0
8490,Övriga skuldrelaterade poster,expense,SEK,0
8491,Erhållet ackord på skulder till kreditinstitut m.m.,expense,SEK,0
8810,Förändring av periodiseringsfond,expense,SEK,0
8811,Avsättning till periodiseringsfond,expense,SEK,0
8819,Återföring från periodiseringsfond,expense,SEK,0
8820,Mottagna koncernbidrag,expense,SEK,0
8830,Lämnade koncernbidrag,expense,SEK,0
8840,Lämnade gottgörelser,expense,SEK,0
8850,Förändring av överavskrivningar,expense,SEK,0
8851,"Förändring av överavskrivningar, immateriella anläggningstillgångar",expense,SEK,0
8852,"Förändring av överavskrivningar, byggnader och markanläggningar",expense,SEK,0
8853,"Förändring av överavskrivningar, maskiner respektive inventarier",expense,SEK,0
8860,Förändring av ersättningsfond,expense,SEK,0
8861,Avsättning till ersättningsfond för inventarier,expense,SEK,0
8862,Avsättning till ersättningsfond för byggnader och markanläggningar,expense,SEK,0
8864,Avsättning till ersättningsfond för djurlager i jordbruk och renskötsel,expense,SEK,0
8865,Ianspråktagande av ersättningsfond för avskrivningar,expense,SEK,0
8866,Ianspråktagande av ersättningsfond för annat än avskrivningar,expense,SEK,0
8869,Återföring från ersättningsfond,expense,SEK,0
8890,Övriga bokslutsdispositioner,expense,SEK,0
8892,Nedskrivningar av konsolideringskaraktär av anläggningstillgångar,expense,SEK,0
8896,Förändring av lagerreserv,expense,SEK,0
8899,Övriga bokslutsdispositioner,expense,SEK,0
8910,Skatt som belastar årets resultat,expense,SEK,0
8920,Skatt på grund av ändrad beskattning,expense,SEK,0
8930,Restituerad skatt,expense,SEK,0
8940,Uppskjuten skatt,expense,SEK,0
8980,Övriga skatter,expense,SEK,0
8990,Resultat,expense,SEK,0
8999,Årets resultat,expense,SEK,0
